sampledate,year4,month,daynum,depth,wtemp,flag_wtemp
2016-06-17,2016,6,169,16.00,10.728,
2016-06-17,2016,6,169,17.00,10.401,
2016-06-17,2016,6,169,18.00,10.301,
2016-06-17,2016,6,169,19.00,10.256,
2016-06-17,2016,6,169,20.00,10.786,
2016-06-18,2016,6,170,0.00,23.730,
2016-06-18,2016,6,170,0.50,23.733,
2016-06-18,2016,6,170,1.00,23.791,
2016-06-18,2016,6,170,1.50,23.238,
2016-06-18,2016,6,170,2.00,23.074,
2016-06-18,2016,6,170,3.00,22.318,
2016-06-18,2016,6,170,4.00,21.880,
2016-06-18,2016,6,170,5.00,21.678,
2016-06-18,2016,6,170,6.00,21.225,
2016-06-18,2016,6,170,7.00,19.382,
2016-06-18,2016,6,170,8.00,17.158,
2016-06-18,2016,6,170,9.00,15.120,
2016-06-18,2016,6,170,10.00,13.626,
2016-06-18,2016,6,170,11.00,12.697,
2016-06-18,2016,6,170,12.00,11.916,
2016-06-18,2016,6,170,13.00,11.357,
2016-06-18,2016,6,170,14.00,10.940,
2016-06-18,2016,6,170,15.00,10.657,
2016-06-18,2016,6,170,16.00,10.677,
2016-06-18,2016,6,170,17.00,10.354,
2016-06-18,2016,6,170,18.00,10.245,
2016-06-18,2016,6,170,19.00,10.189,
2016-06-18,2016,6,170,20.00,10.717,
2016-06-19,2016,6,171,0.00,23.944,
2016-06-19,2016,6,171,0.50,24.044,
2016-06-19,2016,6,171,1.00,24.265,
2016-06-19,2016,6,171,1.50,23.919,
2016-06-19,2016,6,171,2.00,24.029,
2016-06-19,2016,6,171,3.00,23.558,
2016-06-19,2016,6,171,4.00,22.896,
2016-06-19,2016,6,171,5.00,22.387,
2016-06-19,2016,6,171,6.00,21.571,
2016-06-19,2016,6,171,7.00,20.020,
2016-06-19,2016,6,171,8.00,17.512,
2016-06-19,2016,6,171,9.00,14.746,
2016-06-19,2016,6,171,10.00,13.283,
2016-06-19,2016,6,171,11.00,12.500,
2016-06-19,2016,6,171,12.00,11.721,
2016-06-19,2016,6,171,13.00,11.224,
2016-06-19,2016,6,171,14.00,10.838,
2016-06-19,2016,6,171,15.00,10.642,
2016-06-19,2016,6,171,16.00,10.687,
2016-06-19,2016,6,171,17.00,10.390,
2016-06-19,2016,6,171,18.00,10.319,
2016-06-19,2016,6,171,19.00,10.278,
2016-06-19,2016,6,171,20.00,10.808,
2016-06-20,2016,6,172,0.00,23.879,
2016-06-20,2016,6,172,0.50,24.000,
2016-06-20,2016,6,172,1.00,24.255,
2016-06-20,2016,6,172,1.50,23.910,
2016-06-20,2016,6,172,2.00,24.075,
2016-06-20,2016,6,172,3.00,23.946,
2016-06-20,2016,6,172,4.00,23.837,
2016-06-20,2016,6,172,5.00,23.584,
2016-06-20,2016,6,172,6.00,22.871,H
2016-06-20,2016,6,172,7.00,21.673,
2016-06-20,2016,6,172,8.00,18.714,
2016-06-20,2016,6,172,9.00,15.505,
2016-06-20,2016,6,172,10.00,13.671,
2016-06-20,2016,6,172,11.00,12.736,
2016-06-20,2016,6,172,12.00,11.866,H
2016-06-20,2016,6,172,13.00,11.356,
2016-06-20,2016,6,172,14.00,10.924,
2016-06-20,2016,6,172,15.00,10.658,
2016-06-20,2016,6,172,16.00,10.675,
2016-06-20,2016,6,172,17.00,10.395,
2016-06-20,2016,6,172,18.00,10.329,
2016-06-20,2016,6,172,19.00,10.270,
2016-06-20,2016,6,172,20.00,10.804,
2016-06-21,2016,6,173,0.00,23.743,
2016-06-21,2016,6,173,0.50,23.895,
2016-06-21,2016,6,173,1.00,24.175,
2016-06-21,2016,6,173,1.50,23.807,
2016-06-21,2016,6,173,2.00,23.990,
2016-06-21,2016,6,173,3.00,23.866,
2016-06-21,2016,6,173,4.00,23.799,
2016-06-21,2016,6,173,5.00,23.785,
2016-06-21,2016,6,173,6.00,23.749,H
2016-06-21,2016,6,173,7.00,23.308,
2016-06-21,2016,6,173,8.00,18.643,
2016-06-21,2016,6,173,9.00,14.542,
2016-06-21,2016,6,173,10.00,13.489,
2016-06-21,2016,6,173,11.00,12.706,
2016-06-21,2016,6,173,12.00,11.933,
2016-06-21,2016,6,173,13.00,11.393,
2016-06-21,2016,6,173,14.00,10.965,
2016-06-21,2016,6,173,15.00,10.698,
2016-06-21,2016,6,173,16.00,10.724,
2016-06-21,2016,6,173,17.00,10.416,
2016-06-21,2016,6,173,18.00,10.323,
2016-06-21,2016,6,173,19.00,10.258,
2016-06-21,2016,6,173,20.00,10.801,
2016-06-22,2016,6,174,0.00,24.154,
2016-06-22,2016,6,174,0.50,24.254,
2016-06-22,2016,6,174,1.00,24.525,
2016-06-22,2016,6,174,1.50,24.084,
2016-06-22,2016,6,174,2.00,24.253,
2016-06-22,2016,6,174,3.00,23.996,
2016-06-22,2016,6,174,4.00,23.865,
2016-06-22,2016,6,174,5.00,23.808,
2016-06-22,2016,6,174,6.00,23.449,H
2016-06-22,2016,6,174,7.00,20.263,H
2016-06-22,2016,6,174,8.00,16.280,
2016-06-22,2016,6,174,9.00,14.685,
2016-06-22,2016,6,174,10.00,13.427,
2016-06-22,2016,6,174,11.00,12.556,
2016-06-22,2016,6,174,12.00,11.819,
2016-06-22,2016,6,174,13.00,11.438,
2016-06-22,2016,6,174,14.00,11.007,
2016-06-22,2016,6,174,15.00,10.744,
2016-06-22,2016,6,174,16.00,10.705,
2016-06-22,2016,6,174,17.00,10.405,
2016-06-22,2016,6,174,18.00,10.304,
2016-06-22,2016,6,174,19.00,10.237,
2016-06-22,2016,6,174,20.00,10.813,
2016-06-23,2016,6,175,0.00,23.945,
2016-06-23,2016,6,175,0.50,24.069,
2016-06-23,2016,6,175,1.00,24.402,
2016-06-23,2016,6,175,1.50,23.976,
2016-06-23,2016,6,175,2.00,24.193,
2016-06-23,2016,6,175,3.00,23.996,
2016-06-23,2016,6,175,4.00,23.893,
2016-06-23,2016,6,175,5.00,23.783,
2016-06-23,2016,6,175,6.00,22.539,
2016-06-23,2016,6,175,7.00,19.732,
2016-06-23,2016,6,175,8.00,17.446,
2016-06-23,2016,6,175,9.00,15.087,
2016-06-23,2016,6,175,10.00,13.892,
2016-06-23,2016,6,175,11.00,12.942,
2016-06-23,2016,6,175,12.00,12.027,
2016-06-23,2016,6,175,13.00,11.500,
2016-06-23,2016,6,175,14.00,11.155,
2016-06-23,2016,6,175,15.00,10.850,
2016-06-23,2016,6,175,16.00,10.762,
2016-06-23,2016,6,175,17.00,10.421,
2016-06-23,2016,6,175,18.00,10.328,
2016-06-23,2016,6,175,19.00,10.257,
2016-06-23,2016,6,175,20.00,10.804,
2016-06-24,2016,6,176,0.00,24.300,
2016-06-24,2016,6,176,0.50,24.324,
2016-06-24,2016,6,176,1.00,24.551,
2016-06-24,2016,6,176,1.50,23.924,
2016-06-24,2016,6,176,2.00,24.099,
2016-06-24,2016,6,176,3.00,23.754,
2016-06-24,2016,6,176,4.00,23.592,
2016-06-24,2016,6,176,5.00,23.526,
2016-06-24,2016,6,176,6.00,22.711,H
2016-06-24,2016,6,176,7.00,20.346,
2016-06-24,2016,6,176,8.00,18.375,
2016-06-24,2016,6,176,9.00,15.895,
2016-06-24,2016,6,176,10.00,13.977,
2016-06-24,2016,6,176,11.00,12.744,
2016-06-24,2016,6,176,12.00,11.890,
2016-06-24,2016,6,176,13.00,11.446,
2016-06-24,2016,6,176,14.00,11.037,
2016-06-24,2016,6,176,15.00,10.699,
2016-06-24,2016,6,176,16.00,10.683,
2016-06-24,2016,6,176,17.00,10.393,
2016-06-24,2016,6,176,18.00,10.311,
2016-06-24,2016,6,176,19.00,10.221,
2016-06-24,2016,6,176,20.00,10.824,
2016-06-25,2016,6,177,0.00,23.916,
2016-06-25,2016,6,177,0.50,24.022,
2016-06-25,2016,6,177,1.00,24.406,
2016-06-25,2016,6,177,1.50,23.933,
2016-06-25,2016,6,177,2.00,24.186,
2016-06-25,2016,6,177,3.00,23.986,
2016-06-25,2016,6,177,4.00,23.908,
2016-06-25,2016,6,177,5.00,23.867,
2016-06-25,2016,6,177,6.00,23.224,
2016-06-25,2016,6,177,7.00,20.411,
2016-06-25,2016,6,177,8.00,17.573,
2016-06-25,2016,6,177,9.00,15.228,
2016-06-25,2016,6,177,10.00,13.351,
2016-06-25,2016,6,177,11.00,12.537,
2016-06-25,2016,6,177,12.00,11.987,
2016-06-25,2016,6,177,13.00,11.521,
2016-06-25,2016,6,177,14.00,11.095,
2016-06-25,2016,6,177,15.00,10.802,
2016-06-25,2016,6,177,16.00,10.755,
2016-06-25,2016,6,177,17.00,10.414,
2016-06-25,2016,6,177,18.00,10.310,
2016-06-25,2016,6,177,19.00,10.232,
2016-06-25,2016,6,177,20.00,10.841,
2016-06-26,2016,6,178,0.00,24.495,
2016-06-26,2016,6,178,0.50,24.608,
2016-06-26,2016,6,178,1.00,25.001,
2016-06-26,2016,6,178,1.50,24.492,
2016-06-26,2016,6,178,2.00,24.735,
2016-06-26,2016,6,178,3.00,24.496,H
2016-06-26,2016,6,178,4.00,24.392,
2016-06-26,2016,6,178,5.00,24.334,
2016-06-26,2016,6,178,6.00,24.096,H
2016-06-26,2016,6,178,7.00,23.097,
2016-06-26,2016,6,178,8.00,19.798,
2016-06-26,2016,6,178,9.00,16.194,
2016-06-26,2016,6,178,10.00,14.089,
2016-06-26,2016,6,178,11.00,13.005,
2016-06-26,2016,6,178,12.00,12.247,
2016-06-26,2016,6,178,13.00,11.784,
2016-06-26,2016,6,178,14.00,11.358,
2016-06-26,2016,6,178,15.00,11.026,
2016-06-26,2016,6,178,16.00,10.944,
2016-06-26,2016,6,178,17.00,10.534,
2016-06-26,2016,6,178,18.00,10.395,
2016-06-26,2016,6,178,19.00,10.297,
2016-06-26,2016,6,178,20.00,10.879,
2016-06-27,2016,6,179,0.00,24.632,
2016-06-27,2016,6,179,0.50,24.762,
2016-06-27,2016,6,179,1.00,25.191,
2016-06-27,2016,6,179,1.50,24.682,
2016-06-27,2016,6,179,2.00,24.954,
2016-06-27,2016,6,179,3.00,24.752,H
2016-06-27,2016,6,179,4.00,24.690,
2016-06-27,2016,6,179,5.00,24.691,
2016-06-27,2016,6,179,6.00,24.597,H
2016-06-27,2016,6,179,7.00,23.866,H
2016-06-27,2016,6,179,8.00,20.888,
2016-06-27,2016,6,179,9.00,15.795,
2016-06-27,2016,6,179,10.00,13.630,
2016-06-27,2016,6,179,11.00,12.766,
2016-06-27,2016,6,179,12.00,11.989,
2016-06-27,2016,6,179,13.00,11.562,
2016-06-27,2016,6,179,14.00,11.132,
2016-06-27,2016,6,179,15.00,10.843,
2016-06-27,2016,6,179,16.00,10.814,
2016-06-27,2016,6,179,17.00,10.465,
2016-06-27,2016,6,179,18.00,10.357,
2016-06-27,2016,6,179,19.00,10.284,
2016-06-27,2016,6,179,20.00,10.911,
2016-06-28,2016,6,180,0.00,24.464,
2016-06-28,2016,6,180,0.50,24.593,
2016-06-28,2016,6,180,1.00,25.044,
2016-06-28,2016,6,180,1.50,24.465,
2016-06-28,2016,6,180,2.00,24.678,
2016-06-28,2016,6,180,3.00,24.432,H
2016-06-28,2016,6,180,4.00,24.326,
2016-06-28,2016,6,180,5.00,24.259,
2016-06-28,2016,6,180,6.00,24.146,H
2016-06-28,2016,6,180,7.00,23.501,H
2016-06-28,2016,6,180,8.00,18.362,
2016-06-28,2016,6,180,9.00,15.662,
2016-06-28,2016,6,180,10.00,14.125,
2016-06-28,2016,6,180,11.00,12.998,
2016-06-28,2016,6,180,12.00,11.918,
2016-06-28,2016,6,180,13.00,11.480,
2016-06-28,2016,6,180,14.00,11.187,
2016-06-28,2016,6,180,15.00,10.970,
2016-06-28,2016,6,180,16.00,10.886,
2016-06-28,2016,6,180,17.00,10.497,
2016-06-28,2016,6,180,18.00,10.387,
2016-06-28,2016,6,180,19.00,10.294,
2016-06-28,2016,6,180,20.00,10.933,
2016-06-29,2016,6,181,0.00,24.959,
2016-06-29,2016,6,181,0.50,24.833,
2016-06-29,2016,6,181,1.00,25.153,
2016-06-29,2016,6,181,1.50,24.478,
2016-06-29,2016,6,181,2.00,24.675,
2016-06-29,2016,6,181,3.00,24.318,H
2016-06-29,2016,6,181,4.00,24.155,
2016-06-29,2016,6,181,5.00,24.051,
2016-06-29,2016,6,181,6.00,23.896,H
2016-06-29,2016,6,181,7.00,23.236,H
2016-06-29,2016,6,181,8.00,19.495,
2016-06-29,2016,6,181,9.00,15.621,
2016-06-29,2016,6,181,10.00,14.055,
2016-06-29,2016,6,181,11.00,12.996,
2016-06-29,2016,6,181,12.00,11.950,
2016-06-29,2016,6,181,13.00,11.402,
2016-06-29,2016,6,181,14.00,11.101,
2016-06-29,2016,6,181,15.00,10.868,
2016-06-29,2016,6,181,16.00,10.814,
2016-06-29,2016,6,181,17.00,10.442,
2016-06-29,2016,6,181,18.00,10.327,
2016-06-29,2016,6,181,19.00,10.240,
2016-06-29,2016,6,181,20.00,10.919,
2016-06-30,2016,6,182,0.00,24.439,
2016-06-30,2016,6,182,0.50,24.548,
2016-06-30,2016,6,182,1.00,25.031,
2016-06-30,2016,6,182,1.50,24.453,
2016-06-30,2016,6,182,2.00,24.719,
2016-06-30,2016,6,182,3.00,24.454,H
2016-06-30,2016,6,182,4.00,24.307,
2016-06-30,2016,6,182,5.00,24.243,
2016-06-30,2016,6,182,6.00,24.138,H
2016-06-30,2016,6,182,7.00,23.708,H
2016-06-30,2016,6,182,8.00,19.425,
2016-06-30,2016,6,182,9.00,15.499,
2016-06-30,2016,6,182,10.00,13.825,
2016-06-30,2016,6,182,11.00,12.786,
2016-06-30,2016,6,182,12.00,11.924,
2016-06-30,2016,6,182,13.00,11.402,
2016-06-30,2016,6,182,14.00,11.041,
2016-06-30,2016,6,182,15.00,10.825,
2016-06-30,2016,6,182,16.00,10.806,
2016-06-30,2016,6,182,17.00,10.461,
2016-06-30,2016,6,182,18.00,10.339,
2016-06-30,2016,6,182,19.00,10.272,
2016-06-30,2016,6,182,20.00,10.958,
2016-07-01,2016,7,183,0.00,24.052,
2016-07-01,2016,7,183,0.50,24.175,
2016-07-01,2016,7,183,1.00,24.682,
2016-07-01,2016,7,183,1.50,24.091,
2016-07-01,2016,7,183,2.00,24.369,
2016-07-01,2016,7,183,3.00,24.089,
2016-07-01,2016,7,183,4.00,23.960,
2016-07-01,2016,7,183,5.00,23.938,
2016-07-01,2016,7,183,6.00,23.810,
2016-07-01,2016,7,183,7.00,23.393,
2016-07-01,2016,7,183,8.00,19.764,
2016-07-01,2016,7,183,9.00,15.641,
2016-07-01,2016,7,183,10.00,13.808,
2016-07-01,2016,7,183,11.00,12.864,
2016-07-01,2016,7,183,12.00,12.117,
2016-07-01,2016,7,183,13.00,11.608,
2016-07-01,2016,7,183,14.00,11.143,
2016-07-01,2016,7,183,15.00,10.878,
2016-07-01,2016,7,183,16.00,10.831,
2016-07-01,2016,7,183,17.00,10.479,H
2016-07-01,2016,7,183,18.00,10.363,H
2016-07-01,2016,7,183,19.00,10.287,H
2016-07-01,2016,7,183,20.00,10.981,
2016-07-02,2016,7,184,0.00,23.956,
2016-07-02,2016,7,184,0.50,24.062,
2016-07-02,2016,7,184,1.00,24.586,
2016-07-02,2016,7,184,1.50,23.944,
2016-07-02,2016,7,184,2.00,24.214,
2016-07-02,2016,7,184,3.00,23.906,
2016-07-02,2016,7,184,4.00,23.754,
2016-07-02,2016,7,184,5.00,23.696,
2016-07-02,2016,7,184,6.00,23.581,
2016-07-02,2016,7,184,7.00,23.393,
2016-07-02,2016,7,184,8.00,19.424,
2016-07-02,2016,7,184,9.00,15.904,
2016-07-02,2016,7,184,10.00,14.055,
2016-07-02,2016,7,184,11.00,12.855,
2016-07-02,2016,7,184,12.00,11.979,
2016-07-02,2016,7,184,13.00,11.494,
2016-07-02,2016,7,184,14.00,11.090,
2016-07-02,2016,7,184,15.00,10.854,
2016-07-02,2016,7,184,16.00,10.809,
2016-07-02,2016,7,184,17.00,10.485,H
2016-07-02,2016,7,184,18.00,10.367,H
2016-07-02,2016,7,184,19.00,10.269,H
2016-07-02,2016,7,184,20.00,10.996,
2016-07-03,2016,7,185,0.00,23.974,
2016-07-03,2016,7,185,0.50,24.075,
2016-07-03,2016,7,185,1.00,24.638,
2016-07-03,2016,7,185,1.50,23.998,
2016-07-03,2016,7,185,2.00,24.281,
2016-07-03,2016,7,185,3.00,23.990,
2016-07-03,2016,7,185,4.00,23.827,
2016-07-03,2016,7,185,5.00,23.771,
2016-07-03,2016,7,185,6.00,23.654,
2016-07-03,2016,7,185,7.00,22.894,
2016-07-03,2016,7,185,8.00,18.470,
2016-07-03,2016,7,185,9.00,15.491,
2016-07-03,2016,7,185,10.00,13.928,
2016-07-03,2016,7,185,11.00,12.817,
2016-07-03,2016,7,185,12.00,11.976,
2016-07-03,2016,7,185,13.00,11.454,
2016-07-03,2016,7,185,14.00,11.097,
2016-07-03,2016,7,185,15.00,10.886,
2016-07-03,2016,7,185,16.00,10.827,H
2016-07-03,2016,7,185,17.00,10.488,H
2016-07-03,2016,7,185,18.00,10.385,H
2016-07-03,2016,7,185,19.00,10.327,H
2016-07-03,2016,7,185,20.00,11.106,
2016-07-04,2016,7,186,0.00,23.848,
2016-07-04,2016,7,186,0.50,23.933,
2016-07-04,2016,7,186,1.00,24.490,
2016-07-04,2016,7,186,1.50,23.802,
2016-07-04,2016,7,186,2.00,24.080,
2016-07-04,2016,7,186,3.00,23.775,
2016-07-04,2016,7,186,4.00,23.674,
2016-07-04,2016,7,186,5.00,23.650,
2016-07-04,2016,7,186,6.00,23.541,
2016-07-04,2016,7,186,7.00,23.168,
2016-07-04,2016,7,186,8.00,19.096,
2016-07-04,2016,7,186,9.00,15.955,
2016-07-04,2016,7,186,10.00,14.485,
2016-07-04,2016,7,186,11.00,13.461,
2016-07-04,2016,7,186,12.00,12.183,
2016-07-04,2016,7,186,13.00,11.708,
2016-07-04,2016,7,186,14.00,11.253,
2016-07-04,2016,7,186,15.00,10.976,
2016-07-04,2016,7,186,16.00,10.863,
2016-07-04,2016,7,186,17.00,10.513,H
2016-07-04,2016,7,186,18.00,10.398,H
2016-07-04,2016,7,186,19.00,10.335,H
2016-07-04,2016,7,186,20.00,11.121,
2016-07-05,2016,7,187,0.00,24.197,
2016-07-05,2016,7,187,0.50,24.286,
2016-07-05,2016,7,187,1.00,24.870,
2016-07-05,2016,7,187,1.50,24.164,
2016-07-05,2016,7,187,2.00,24.414,
2016-07-05,2016,7,187,3.00,23.967,
2016-07-05,2016,7,187,4.00,23.799,
2016-07-05,2016,7,187,5.00,23.700,
2016-07-05,2016,7,187,6.00,23.468,
2016-07-05,2016,7,187,7.00,23.205,
2016-07-05,2016,7,187,8.00,20.151,
2016-07-05,2016,7,187,9.00,16.269,
2016-07-05,2016,7,187,10.00,14.161,
2016-07-05,2016,7,187,11.00,12.964,
2016-07-05,2016,7,187,12.00,11.988,
2016-07-05,2016,7,187,13.00,11.462,
2016-07-05,2016,7,187,14.00,11.066,
2016-07-05,2016,7,187,15.00,10.864,
2016-07-05,2016,7,187,16.00,10.784,
2016-07-05,2016,7,187,17.00,10.472,H
2016-07-05,2016,7,187,18.00,10.337,H
2016-07-05,2016,7,187,19.00,10.245,H
2016-07-05,2016,7,187,20.00,11.063,
2016-07-06,2016,7,188,0.00,24.503,
2016-07-06,2016,7,188,0.50,24.597,
2016-07-06,2016,7,188,1.00,25.201,
2016-07-06,2016,7,188,1.50,24.487,
2016-07-06,2016,7,188,2.00,24.755,
2016-07-06,2016,7,188,3.00,24.134,
2016-07-06,2016,7,188,4.00,23.869,
2016-07-06,2016,7,188,5.00,23.765,
2016-07-06,2016,7,188,6.00,23.557,
2016-07-06,2016,7,188,7.00,22.898,
2016-07-06,2016,7,188,8.00,20.196,
2016-07-06,2016,7,188,9.00,16.474,
2016-07-06,2016,7,188,10.00,14.469,
2016-07-06,2016,7,188,11.00,13.314,
2016-07-06,2016,7,188,12.00,12.308,
2016-07-06,2016,7,188,13.00,11.689,
2016-07-06,2016,7,188,14.00,11.288,
2016-07-06,2016,7,188,15.00,11.003,
2016-07-06,2016,7,188,16.00,10.906,H
2016-07-06,2016,7,188,17.00,10.588,H
2016-07-06,2016,7,188,18.00,10.480,H
2016-07-06,2016,7,188,19.00,10.395,H
2016-07-06,2016,7,188,20.00,11.202,
2016-07-07,2016,7,189,0.00,25.238,
2016-07-07,2016,7,189,0.50,25.236,
2016-07-07,2016,7,189,1.00,25.779,
2016-07-07,2016,7,189,1.50,25.023,
2016-07-07,2016,7,189,2.00,25.277,
2016-07-07,2016,7,189,3.00,24.735,
2016-07-07,2016,7,189,4.00,24.356,
2016-07-07,2016,7,189,5.00,24.062,
2016-07-07,2016,7,189,6.00,23.610,
2016-07-07,2016,7,189,7.00,22.533,
2016-07-07,2016,7,189,8.00,19.199,
2016-07-07,2016,7,189,9.00,16.202,
2016-07-07,2016,7,189,10.00,14.224,
2016-07-07,2016,7,189,11.00,13.086,
2016-07-07,2016,7,189,12.00,12.226,
2016-07-07,2016,7,189,13.00,11.685,
2016-07-07,2016,7,189,14.00,11.242,
2016-07-07,2016,7,189,15.00,10.954,
2016-07-07,2016,7,189,16.00,10.842,
2016-07-07,2016,7,189,17.00,10.502,H
2016-07-07,2016,7,189,18.00,10.376,H
2016-07-07,2016,7,189,19.00,10.304,H
2016-07-07,2016,7,189,20.00,11.174,
2016-07-08,2016,7,190,0.00,24.693,
2016-07-08,2016,7,190,0.50,24.804,
2016-07-08,2016,7,190,1.00,25.513,
2016-07-08,2016,7,190,1.50,24.745,
2016-07-08,2016,7,190,2.00,25.077,
2016-07-08,2016,7,190,3.00,24.819,
2016-07-08,2016,7,190,4.00,24.723,
2016-07-08,2016,7,190,5.00,24.639,
2016-07-08,2016,7,190,6.00,24.423,
2016-07-08,2016,7,190,7.00,23.871,
2016-07-08,2016,7,190,8.00,22.775,
2016-07-08,2016,7,190,9.00,19.462,
2016-07-08,2016,7,190,10.00,16.092,
2016-07-08,2016,7,190,11.00,13.616,
2016-07-08,2016,7,190,12.00,12.621,
2016-07-08,2016,7,190,13.00,11.941,
2016-07-08,2016,7,190,14.00,11.405,
2016-07-08,2016,7,190,15.00,11.064,
2016-07-08,2016,7,190,16.00,10.866,
2016-07-08,2016,7,190,17.00,10.531,H
2016-07-08,2016,7,190,18.00,10.405,H
2016-07-08,2016,7,190,19.00,10.311,H
2016-07-08,2016,7,190,20.00,11.609,
2016-07-09,2016,7,191,0.00,24.852,
2016-07-09,2016,7,191,0.50,24.941,
2016-07-09,2016,7,191,1.00,25.624,
2016-07-09,2016,7,191,1.50,24.801,
2016-07-09,2016,7,191,2.00,25.052,
2016-07-09,2016,7,191,3.00,24.658,
2016-07-09,2016,7,191,4.00,24.486,
2016-07-09,2016,7,191,5.00,24.360,
2016-07-09,2016,7,191,6.00,24.082,
2016-07-09,2016,7,191,7.00,23.654,
2016-07-09,2016,7,191,8.00,20.987,
2016-07-09,2016,7,191,9.00,16.441,
2016-07-09,2016,7,191,10.00,13.986,
2016-07-09,2016,7,191,11.00,12.911,
2016-07-09,2016,7,191,12.00,12.102,
2016-07-09,2016,7,191,13.00,11.650,
2016-07-09,2016,7,191,14.00,11.303,
2016-07-09,2016,7,191,15.00,11.031,H
2016-07-09,2016,7,191,16.00,10.906,H
2016-07-09,2016,7,191,17.00,10.588,H
2016-07-09,2016,7,191,18.00,10.453,H
2016-07-09,2016,7,191,19.00,10.358,H
2016-07-09,2016,7,191,20.00,11.543,
2016-07-10,2016,7,192,0.00,24.331,
2016-07-10,2016,7,192,0.50,24.444,
2016-07-10,2016,7,192,1.00,25.112,
2016-07-10,2016,7,192,1.50,24.386,
2016-07-10,2016,7,192,2.00,24.716,
2016-07-10,2016,7,192,3.00,24.454,
2016-07-10,2016,7,192,4.00,24.390,
2016-07-10,2016,7,192,5.00,24.351,
2016-07-10,2016,7,192,6.00,24.205,
2016-07-10,2016,7,192,7.00,23.565,
2016-07-10,2016,7,192,8.00,20.036,
2016-07-10,2016,7,192,9.00,16.201,
2016-07-10,2016,7,192,10.00,14.136,
2016-07-10,2016,7,192,11.00,13.155,
2016-07-10,2016,7,192,12.00,12.385,
2016-07-10,2016,7,192,13.00,11.853,
2016-07-10,2016,7,192,14.00,11.469,
2016-07-10,2016,7,192,15.00,11.119,
2016-07-10,2016,7,192,16.00,10.923,
2016-07-10,2016,7,192,17.00,10.590,
2016-07-10,2016,7,192,18.00,10.417,
2016-07-10,2016,7,192,19.00,10.313,H
2016-07-10,2016,7,192,20.00,11.305,
2016-07-11,2016,7,193,0.00,24.497,
2016-07-11,2016,7,193,0.50,24.574,
2016-07-11,2016,7,193,1.00,25.253,
2016-07-11,2016,7,193,1.50,24.505,
2016-07-11,2016,7,193,2.00,24.822,
2016-07-11,2016,7,193,3.00,24.536,
2016-07-11,2016,7,193,4.00,24.447,
2016-07-11,2016,7,193,5.00,24.368,
2016-07-11,2016,7,193,6.00,24.126,
2016-07-11,2016,7,193,7.00,23.390,
2016-07-11,2016,7,193,8.00,19.614,
2016-07-11,2016,7,193,9.00,16.692,
2016-07-11,2016,7,193,10.00,14.590,
2016-07-11,2016,7,193,11.00,13.215,
2016-07-11,2016,7,193,12.00,12.257,
2016-07-11,2016,7,193,13.00,11.742,
2016-07-11,2016,7,193,14.00,11.241,
2016-07-11,2016,7,193,15.00,10.904,
2016-07-11,2016,7,193,16.00,10.774,
2016-07-11,2016,7,193,17.00,10.513,H
2016-07-11,2016,7,193,18.00,10.406,H
2016-07-11,2016,7,193,19.00,10.321,H
2016-07-11,2016,7,193,20.00,11.366,
2016-07-12,2016,7,194,0.00,24.750,
2016-07-12,2016,7,194,0.50,24.847,
2016-07-12,2016,7,194,1.00,25.527,
2016-07-12,2016,7,194,1.50,24.789,
2016-07-12,2016,7,194,2.00,25.111,
2016-07-12,2016,7,194,3.00,24.846,
2016-07-12,2016,7,194,4.00,24.783,
2016-07-12,2016,7,194,5.00,24.742,
2016-07-12,2016,7,194,6.00,24.535,
2016-07-12,2016,7,194,7.00,23.976,
2016-07-12,2016,7,194,8.00,21.901,
2016-07-12,2016,7,194,9.00,19.041,
2016-07-12,2016,7,194,10.00,15.570,
2016-07-12,2016,7,194,11.00,13.420,
2016-07-12,2016,7,194,12.00,12.328,
2016-07-12,2016,7,194,13.00,11.786,
2016-07-12,2016,7,194,14.00,11.291,
2016-07-12,2016,7,194,15.00,10.923,
2016-07-12,2016,7,194,16.00,10.763,
2016-07-12,2016,7,194,17.00,10.505,
2016-07-12,2016,7,194,18.00,10.394,H
2016-07-12,2016,7,194,19.00,10.320,H
2016-07-12,2016,7,194,20.00,11.407,
2016-07-13,2016,7,195,0.00,24.992,
2016-07-13,2016,7,195,0.50,25.075,
2016-07-13,2016,7,195,1.00,25.748,
2016-07-13,2016,7,195,1.50,25.019,
2016-07-13,2016,7,195,2.00,25.339,
2016-07-13,2016,7,195,3.00,25.073,
2016-07-13,2016,7,195,4.00,25.026,
2016-07-13,2016,7,195,5.00,25.029,
2016-07-13,2016,7,195,6.00,24.919,
2016-07-13,2016,7,195,7.00,24.662,
2016-07-13,2016,7,195,8.00,23.266,
2016-07-13,2016,7,195,9.00,17.420,
2016-07-13,2016,7,195,10.00,14.645,
2016-07-13,2016,7,195,11.00,13.358,
2016-07-13,2016,7,195,12.00,12.384,
2016-07-13,2016,7,195,13.00,11.819,
2016-07-13,2016,7,195,14.00,11.367,
2016-07-13,2016,7,195,15.00,10.972,
2016-07-13,2016,7,195,16.00,10.776,
2016-07-13,2016,7,195,17.00,10.523,H
2016-07-13,2016,7,195,18.00,10.428,H
2016-07-13,2016,7,195,19.00,10.364,H
2016-07-13,2016,7,195,20.00,11.470,
2016-07-14,2016,7,196,0.00,24.769,
